,avg_outgoing_incoming_ratio,bin_00_03,bin_03_06,bin_06_09,bin_09_12,bin_12_15,bin_15_18,bin_18_21,bin_21_00,consecutive_in_tx_score,consecutive_out_tx_score,first_outgoing_tx,first_tx,incoming_tx_freq_mean,incoming_tx_freq_median,incoming_tx_freq_std,incoming_tx_max_fee,incoming_tx_mean_fee,incoming_tx_value_mean,incoming_tx_value_median,incoming_tx_value_std,lifetime,num_close_peers,num_incoming_peers,num_outgoing_peers,obtain_spent_ratio,outgoing_tx_freq_mean,outgoing_tx_freq_median,outgoing_tx_freq_std,outgoing_tx_max_fee,outgoing_tx_mean_fee,outgoing_tx_value_mean,outgoing_tx_value_median,outgoing_tx_value_std,receive_percentage,total_received_amount,total_txes,tx_freq_mean,tx_freq_median,tx_freq_std,n_common_close,n_common_incoming,n_common_outgoing,n_from_a_to_b,n_from_b_to_a,n_common_fallback,label
168,0.5558778520432689,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.035472972972973,0.037763164233752394,5329714.0,5317699.0,13.19077967171718,2.423750000000073,32.125526596346695,2.64261,2.4118660454545444,424.05821200402505,0.404209999727124,265.6457580761585,655.2883333333332,0.0,1.0,1.0,1.0694674306985168,35773.66666666663,243.0,50856.06136268168,0.46304170000000017,0.27745994708700006,29.468437878787874,7.288900000000005,704.9588655476824,0.14189189189189189,1696.2328480161004,21.0,11.787080246913582,4.934583333333194,29.860530100001583,0.0,1.0,2.0,0.0,0.0,3.0,1
170,0.10145208618785609,0.013999999999999999,0.054,0.044999999999999984,0.043999999999999984,0.023999999999999994,0.009999999999999981,0.015000000000000013,0.006999999999999999,0.0047043833653043,0.0297936339052179,79146413.0,79146562.0,398.0354758652095,273.60416666666697,134.22660168735194,63.63352447008002,59.533122628821815,1650.859841862914,386.7124539296999,4095.6113726170597,17459.750277777777,4.0,22.0,104.0,1.0894332475609119,24671.493044083618,351.5,214166.1077039414,316.42325805243286,33.04312106500932,403.95217771896307,0.0,1569.51427147013,0.0306437026200293,430277.38309152063,2283.0,7.009931999081482,0.08944444444432519,57.50995281716612,2.0,0.0,19.0,1.0,0.0,22.0,1
171,0.4246853529564071,0.33299999999999996,0.25,0.417,0.083,0.083,0.333,0.0,0.0,0.026455026455026398,0.08333333333333331,2152341.0,6225016.0,21.485611111111098,291.07263888888883,329.0145458969174,7.784436555000001,2.837124598,20820.85009331667,30537.235000000004,19973.220248652746,3032.1822222222236,0.0,2.0,1.0,0.7882269852884375,579751.3636363635,1234363.0,1756789.353431593,29.648984166720005,9.5385208538,14548.548040087408,1320.0576396796805,19680.955984302425,0.047619047619047616,154689.34333230002,11.0,8.08741830065361,239.48263888888886,164.3338012924018,0.0,2.0,2.0,0.0,0.0,4.0,1
172,0.09089216044984216,0.5670000000000001,0.010999999999999996,0.010999999999999996,0.1,0.3,0.189,0.0,0.0,0.1243386243386243,0.10052910052910058,788431.0,788509.0,6.588159722222226,2.66736111111112,8.515250771665436,0.015032268000000001,0.002259210424242389,8.470939111111107,2.0889099999999985,37.58852312815038,117.68,0.0,2.0,0.0,5.888421058974913e-06,36730.861111111124,10676.0,30024.168293624927,0.0011369399999999995,0.0002511599999999968,12.058771988888935,1.1414462750000496,13.253942850567022,0.02380952380952389,302.0954700000002,3.0,4.056321078431374,0.0583333333333087,7.209285265484098,0.0,1.0,1.0,0.0,0.0,2.0,1
176,0.4826760727319145,0.071,0.143,0.071,0.0,0.5,0.07099999999999995,0.143,0.0,0.45317460317460323,0.44444444444444453,12070.0,12250.0,0.7361111111111112,3.2508333333333335,5.6822485161763625,0.01001363999999999,0.05131990499999997,89.89044612495249,231.77903071066171,87.83885493604294,10.874444444444444,1.0,0.0,4.0,1.7786837192030063,8010.153846153846,11212.0,6315.967650403755,0.88577035456,2.0837202693445995,114.45472723768819,35.763,208.61857910848164,0.2777777777777778,307.77690720366115,14.0,0.28565359477124186,0.0016666666666665941,0.06290854536632073,0.0,0.0,1.0,0.0,0.0,2.0,1
180,0.0004135526310217186,0.0,0.0,0.0,0.0,0.16700000000000004,0.167,0.0,0.0,0.0,0.0,2419824.0,2420081.0,0.018148148148156906,0.02277777777780443,0.008796030056833,0.010935,0.007726208333333304,17.253133877079904,14.788977829564487,13.043241344854223,337.11527777777786,0.0,0.0,0.0,0.00041355263102149653,788.4000000000233,1091.0,7209.348514262831,0.7292481840000002,0.1974892480118413,17.055644629068127,13.782988684564486,14.517030163493736,0.0,699.4569396149093,4.0,4.449137806637808,3.249722222222221,0.17048925556603933,0.0,1.0,1.0,0.0,0.0,2.0,1
181,0.29456673321738214,0.05499999999999999,0.0,0.0,0.0,0.222,0.44500000000000006,0.05600000000000001,0.222,0.017676767676767707,0.018181818181818188,2856471.0,13913187.0,211.2673055555556,954.1693055555559,547.7195994172484,129.97640331440005,57.05873040039199,59.20585831859307,2277.7537788391005,1847.9613128116193,90.12222222222226,0.0,1.0,0.0,0.632228337296651,1127348.125,474072.5,2187163.826966057,50.41992760224629,19.18102386442205,1183.6512724672161,25.08021584086268,2379.617341180041,0.05454545454545445,4186.759144555301,4.0,116.85693650793661,35.408611111110986,102.50196785861965,0.0,1.0,3.0,1.0,0.0,5.0,1
184,0.851838370976659,0.5,0.286,0.143,0.143,0.429,0.0,0.25,0.25,0.009324009324009314,0.010489510489510495,28237.0,37177.0,0.10086111111111129,0.04708333333333381,0.0429615082564494,0.0,0.0,2.428020583105422,53.06141717239306,48.76028557496213,2.3211111111111116,0.0,1.0,3.0,0.82355195784083,806.0,850.5,1361.354929634993,0.0009450000000000014,0.00040499999999999564,107.33685496557956,51.406954735529766,105.25245254097939,0.09790209790209792,260.0604676846725,2.0,0.049574074074074104,0.44194444444444514,0.27557974061225865,0.0,0.0,0.0,0.0,0.0,0.0,1
185,0.04964062880539788,0.0020000000000000018,0.095,0.006999999999999992,0.047,0.069,0.08299999999999999,0.0020000000000000018,0.07400000000000001,0.0025641025641026105,0.00512820512820511,9248744.0,9248676.0,3.5032884572402487,4.921805555555352,8.248945663039052,128.16064485030597,79.13569865134697,82.37565841549286,124.28074692655443,170.50375516931427,803.8186111111113,0.0,0.0,1.0,0.03963828777072087,13904.019054878037,18695.0,33690.11420710968,101.50298458018288,1.2391604426702907,63.26777718172002,121.384964756601,230.2737892538609,0.0025641025641026105,12687.688858340189,29.0,1.8455566142524926,2.2077777777776966,5.196385762174504,0.0,1.0,1.0,0.0,0.0,2.0,1
187,0.12032712832995768,0.10200000000000001,0.29500000000000004,0.128,0.23099999999999998,0.10200000000000001,0.051000000000000004,0.026,0.115,0.0512648080085446,0.057961085228829805,133186.0,136407.0,549.0806666666666,116.24222222222276,901.2923515425376,8.63009670144,3.774012081861591,2508.931036438691,1212.3409339999998,4389.660839872104,15815.11861111111,0.0,2.0,20.0,0.28714665758867963,737970.1066302119,53523.0,2534477.28515617,352.65974566244586,33.94571970676088,418.1873309000726,0.0,1774.579200245842,0.07481501781309949,27735.9864008256,48.0,179.28449558080808,5.599722222221873,639.3651231075117,0.0,1.0,2.0,0.0,0.0,3.0,1
188,0.08807292423316126,0.357,0.143,0.25,0.0,0.143,0.0,0.286,0.035999999999999976,0.04999999999999999,0.09999999999999998,8202596.0,8175433.0,1367.639484126984,1399.8541666666665,133.67618148254607,33.03896656719999,83.23263733318058,1166.4751744710036,501.9287645324,1251.7722134668356,1025.242777777778,1.0,2.0,1.0,0.9242690628636369,1812819.1666666665,1336119.5,1758121.4580193227,1.0389456,1.2878842274999993,969.9876212216654,536.4091783639001,1142.1278090262917,0.13333333333333336,10897.383911590525,9.0,328.90584126984123,10.423750000000052,468.2091460470111,0.0,1.0,0.0,0.0,0.0,2.0,1
191,0.225673184547857,0.097,0.178,0.09000000000000001,0.0,0.14600000000000002,0.0030000000000000027,0.183,0.041999999999999996,0.14895374781402648,0.18624595469255661,3258407.0,3261417.0,107.03882716049384,83.26222222222225,33.92429810706662,94.44991150000001,2.170562214249486,715.5940252646146,136.09144756740614,1253.9361340117828,955.655,1.0,1.0,20.0,10.234733638931074,97558.85926773454,4927.0,219483.92921629033,74.0582128911542,1.8759577829466476,784.7481983977561,12.574195665,990.8017684557861,0.2362459546925566,7155.940252646145,73.0,12.81324834723161,0.02555555555561284,43.725399461981134,1.0,2.0,1.0,0.0,0.0,4.0,1
192,0.17345525581931365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363643,0.0727272727272727,1468304.0,1583001.0,227.37999176954736,106.84749999999997,343.6532865851098,152.1284719326144,24.321936752638663,174.97876592073382,81.07576578558673,601.4738085007303,7384.771388888889,1.0,1.0,1.0,0.052948154929018165,807687.173076923,345641.5,1324399.2051651475,16.380230160000004,0.7785253821498808,182.4265657827808,78.58049815265461,643.4198695662195,0.03636363636363643,6726.516466259321,44.0,110.36865123456792,17.054583333333305,265.5061826484081,0.0,1.0,0.0,0.0,0.0,2.0,1
193,0.7500041924485896,0.0,0.222,0.005999999999999998,0.08299999999999999,0.444,0.375,0.062,0.0,0.0312155745489079,0.0111111111111111,29543609.0,29391815.0,509.18027777777854,509.18027777777854,0.0,0.0839706,0.04304664,0.27796120420000003,0.27796120420000003,0.37945952625394597,6963.101944444444,0.0,0.0,3.0,5.907089815412525,1713950.77254902,26499.0,4087492.8176742853,0.045028,0.04326327017724861,0.21197914861111122,0.00463085,0.7955154452369386,0.0111111111111111,0.5559224084,2.0,417.023452872377,7.360833333333062,1077.5295492280402,0.0,0.0,1.0,0.0,0.0,2.0,1
194,0.06530873509881802,0.3,0.0,0.0,0.0,0.3,0.2,1.0,0.2,0.028571428571428498,0.11428571428571432,89593.0,89660.0,1231.0038888888892,337.5552777777778,1500.0447629602859,14.274674864925057,3.5250505087312645,101.560451875,1.3074212500000009,203.97388562212424,3926.8441666666668,0.0,0.0,0.0,0.27792583027482987,1563110.7333333332,41411.0,3714126.7751708752,156.4720137928006,15.525204182726716,36.788806124633744,1.2907931898000005,113.52118851952575,0.11428571428571432,406.2418075,4.0,301.21547720797724,0.003055555555555603,882.2677187014145,0.0,3.0,2.0,0.0,0.0,5.0,1
196,0.30847294498960265,0.0,0.0,0.4,0.6,0.0,0.8,0.2,0.0,0.1766106442577031,0.2740721288515407,120636.0,120650.0,1.5938271604938266,0.2680555555555555,7.663805359083924,0.0,3.2623140683284584,24.966732842280003,24.6116098014,3.2353352472335644,2202.1344444444444,1.0,10.0,4.0,1.5999201360872592,2011477.857142857,514.0,3482459.291614004,11.293040510096034,7.2561104132356995,7.917342252633684,30.629085404700007,13.609883500372678,0.15546218487394958,747.848331591,27.0,371.5924831649832,0.0754166666666667,827.6154452494644,0.0,0.0,1.0,0.0,0.0,1.0,1
198,0.25960574975861994,0.2,0.018000000000000016,0.182,0.30900000000000005,0.07300000000000001,0.0,0.273,0.0,0.06944444444444442,0.027777777777777735,17241684.0,17252227.0,1183.1324074074073,1684.261111111111,171.3967817641203,0.10188997500000008,0.10899748636494852,88.33965151421825,159.39119272080006,195.23260999370015,2955.3049999999994,0.0,5.0,1.0,0.3819758351389809,5149847.5,4686664.5,2434555.2627944937,21.7758185302,4.779737475494546,174.66120225858458,177.879715488,363.00036759349933,0.013888888888888895,1730.1082867215996,15.0,745.1922916666665,498.2049999999993,290.6225013604661,0.0,1.0,1.0,0.0,0.0,2.0,1
199,0.40589432353597277,0.344,0.17400000000000002,0.017,0.017,0.102,0.034,0.0,0.0,0.10250543929300404,0.1555830677616473,3455819.0,3456024.0,165.4442989587791,0.3416666666667503,1652.2115387037366,48.54799527826644,0.935111774397354,65.28098400954248,3.5088703258499976,3.0173033008330794,24105.094444444447,0.0,2.0,3.0,0.017047183564117274,171166.05476673425,4174.5,411821.6811167339,0.041667632999999996,0.0017889224237288004,0.28076534672576514,2.885696190439994,184.108793308924,0.14884597268016958,5528.697393188956,116.0,118.10194238852337,3.1975000000000477,1368.7930098132956,0.0,1.0,1.0,0.0,0.0,2.0,1
200,0.3359898157121921,0.0,0.0,0.0,0.22200000000000003,0.22300000000000003,0.0,0.0,0.0,0.09375,0.0,345655.0,347091.0,76.50583333333336,69.30930555555557,46.35180178362423,27.46202445440001,14.5264245218263,26.903791827680976,51.37143568950002,19.11708547399127,535.3994444444444,0.0,0.0,1.0,0.32028510249508957,231869.25,90828.5,227238.6445970721,18.693051956131498,12.684882590662482,33.19274648830319,3.1417688644324073,19.861613310599857,0.0625,408.36775716249986,8.0,28.5461216931217,4.74472222222224,43.20577252983073,0.0,1.0,1.0,0.0,0.0,2.0,1
201,0.2570753375254265,0.067,0.05399999999999999,0.044,0.009999999999999981,0.12999999999999998,0.05399999999999999,0.107,0.03,0.038227780990938896,0.005263157894736789,53084029.0,52489926.0,173.02486111111102,1244.8194444444434,1558.2352404430628,14.603508,7.983859508401361,526.2165457788201,827.64,658.5406174390221,4618.738333333333,0.0,2.0,0.0,0.03722101049202009,919981.0279720281,135308.0,1669721.0632843394,31.21935008478,14.885174910056394,326.1508861099459,0.0,937.2368678465543,0.16315789473684209,2631.0827288941,31.0,251.4074319727892,43.294166666666115,356.22844080882766,0.0,1.0,3.0,0.0,0.0,4.0,1
207,0.2977467797013046,0.087,0.196,0.065,0.0,0.109,0.07900000000000001,0.13,0.6659999999999999,0.005611518111518197,0.0023504273504273004,337209.0,360153.0,54.43551851851852,23.868333333333325,62.855512514346806,25.360880939994523,3.432249308687707,6722.444809367815,7319.12813810345,5754.705188377863,795.5461111111111,1.0,1.0,6.0,4.448604047254553,38827.01111111112,5586.0,19730.060914565678,182.79035378915734,4.813745927317349,2384.0951536363646,0.0,581.6664348407785,0.1512820512820513,23012.250596206897,37.0,10.581386943666354,0.8527777777778001,7.975625837586598,0.0,0.0,5.0,0.0,0.0,5.0,1
209,0.5710364073656633,0.136,0.03900000000000001,0.08400000000000002,0.16899999999999998,0.293,0.111,0.0,0.091,0.2390011223344557,0.1784511784511785,4974713.0,4975103.0,488.77532738095243,96.00541666666629,656.359628845707,4.18970395,1.17139583375,3695.5639432251,7.352259600000001,7419.949461386281,7782.773055555556,0.0,2.0,1.0,0.9993137128899108,2298487.622710623,908562.0,3633689.855718482,11.336902400000001,1.935308260259741,2110.56677932305,0.0,5766.7764071926495,0.1784511784511785,29565.9049175208,5.0,383.0422329059829,40.41902777777776,843.3327656577837,0.0,2.0,1.0,0.0,0.0,3.0,1
211,0.0822582632363163,0.256,0.337,0.131,0.0,0.042,0.1,0.034999999999999996,0.042,0.0921705628836359,0.13200339558573848,2916269.0,2916930.0,405.94383333333343,155.8779166666667,645.9485127302155,58.016026694880004,18.105195270658108,618.8019457585547,38.62220022747382,1788.7474492168221,3543.3630555555555,1.0,1.0,2.0,0.38479158075078446,465171.71376811597,42248.5,1366329.749122084,69.33849581319956,18.760722262669333,252.76164460328712,0.0,1025.4066401684922,0.08998302207130732,4615.18591657582,12.0,104.24808950617283,0.9044444444444996,287.00206355139045,0.0,0.0,2.0,0.0,1.0,5.0,1
214,0.19311026232969464,0.895,0.158,0.0,0.0,0.053,0.105,0.263,0.316,0.054118773946360194,0.05459770114942529,5395337.0,5187409.0,98.2674074074074,28.566111111111006,229.120529115479,17.296381057279973,26.206226356391426,401.03190273111,221.87972470149998,1046.0442078470217,1291.4533333333334,1.0,4.0,11.0,0.31159109985296873,263741.27777777775,80662.5,528858.4353430354,81.33683919969522,55.43886523962554,422.92389104842096,164.91415000000003,1212.189139729927,0.01149425287356326,9132.204824923101,23.0,36.36914285714285,0.15402777777782006,102.91425941020924,0.0,2.0,0.0,0.0,0.0,2.0,1
216,0.8912881194927683,0.0,0.0,0.0,0.20800000000000002,0.08300000000000002,0.292,0.0,0.0,0.05208333333333329,0.022858796296296308,338731.0,776855.0,3.688726851851854,1.1522222222222354,7.763653414045471,31.073383782008293,14.007387567838784,17732.415439199125,1072.6524273459995,1746.8770333378375,50.63055555555556,0.0,1.0,2.0,1.6297611038225255,22430.92857142858,83393.5,109499.35187010717,5.405594768695099,3.323824932392772,9943.918710254185,69.9449999999988,43544.287221944374,0.20833333333333331,5627.025953883538,0.0,2.201328502415457,0.5166666666666657,5.321464539887998,0.0,1.0,0.0,0.0,0.0,1.0,1
217,0.23395234247325136,0.045,0.066,0.182,0.182,0.048,0.308,0.0050000000000000044,0.088,0.2061868686868687,0.2318181818181818,13046107.0,13046437.0,127.28724418604652,68.13750000000002,133.03416031113585,34.10278470000001,11.413195725500552,953.3851750539989,1043.1411157999999,23.413804544723007,2269.6083333333336,0.0,35.0,8.0,0.7431744911440983,344838.4534883721,190430.5,455971.5648680865,1.46185074,1.9907044249371562,1075.1539638295471,636.120740376,794.4405803254988,0.09999999999999998,11201.948350557399,73.0,54.79863893450103,52.0684722222223,41.170171961042584,0.0,0.0,1.0,0.0,0.0,1.0,1
222,0.4648877854205783,0.09200000000000003,0.224,0.245,0.061,0.439,0.0,0.0,0.0,0.2177489177489178,0.1363636363636364,2378536.0,2378663.0,596.6621399176954,658.0808333333332,125.3419182226273,0.2190060000000001,0.14612258571428577,0.17771892857142862,0.1886250000000001,0.18349891443591382,2205.0044444444443,0.0,2.0,2.0,0.813553624486012,2163472.0208333335,2377540.5,649718.5909942887,0.2920080000000001,0.09470946530612251,0.2826071111020408,0.0,0.5166090993886173,0.1363636363636364,16.16094,73.0,182.52731846978554,0.0026388888888614973,165.5130665553177,0.0,1.0,1.0,0.0,0.0,2.0,1
223,0.3767308371172519,0.276,0.09700000000000003,0.05299999999999999,0.11499999999999999,0.029,0.029,0.118,0.026999999999999996,0.1700752950752951,0.24871794871794878,28343792.0,28346879.0,782.8077430555555,122.65027777777809,2172.9664548016713,101.90485915184004,97.86601468010537,206.9065706735313,153.73113138499997,153.78909619791904,6306.091666666666,0.0,2.0,8.0,4.717684195540829,2624050.827272727,155651.0,7416418.990447303,69.70377409965104,12.354781110234256,273.195986951872,0.0,554.5055594685333,0.3217948717948718,189.41448671853823,19.0,372.7810307017544,7.7747222222222945,1531.2424656734006,0.0,2.0,2.0,0.0,0.0,4.0,1
224,0.060194355353167,0.14899999999999997,0.0,0.043000000000000003,0.04799999999999999,0.0030000000000000027,0.10400000000000001,0.066,0.099,0.0129198104592393,0.0493054283775195,84770085.0,84763151.0,56.328127054569364,21.78777777777699,455.1728423382913,325.41510356519996,8.551284891318481,2559.8948568053147,5648.7885702431995,11418.525492883997,21843.46111111111,4.0,58.0,194.0,0.39028049151417976,5902.873589074108,1541.0,409240.5778334934,1382.8042123901594,37.715549177110105,1667.4417724357863,0.0,2644.208647309066,0.036481842567356496,2288974.1251693387,1908.0,1.8889994896737985,0.10888888889030568,109.65302769005032,1.0,0.0,20.0,0.0,0.0,22.0,1
225,0.1346616850435135,0.111,0.333,0.0,0.333,0.111,0.444,0.222,0.22200000000000003,0.10084033613445387,0.10084033613445381,3019510.0,3369050.0,300.8451190476191,242.28722222222189,138.1309200249951,3.4371844822712845,2.0992936892695386,3.6686587269291806,14.553174472895549,0.5008252127962791,3980.796111111111,0.0,0.0,6.0,0.014936178233150854,1122919.75,1082173.5,165282.785841019,36.778459420181434,6.954993494191787,9.724623043676495,8.527580417731883,27.86697171713343,0.04201680672268909,439.35796443335016,10.0,151.33552083333333,103.7659722222223,168.49818748096374,0.0,1.0,0.0,0.0,0.0,1.0,1
226,0.8855461023971553,0.0,0.0,0.542,0.20800000000000002,0.125,0.375,0.125,0.125,0.04126984126984129,0.146031746031746,3055454.0,3055454.0,1499.7827777777775,1356.7583333333332,1503.061843132861,0.1341162,0.040866785892857097,127.0357271194429,77.97420167850002,168.45923222007556,8972.277222222221,1.0,2.0,4.0,0.8445825106545408,2768210.5714285714,763548.0,4851738.571510372,0.01852536,0.0034724462500000004,260.33319390832503,187.4886845615,257.46388183152436,0.03809523809523818,1052.5167918405002,8.0,578.5648280423279,13.726111111111116,986.3662175636645,0.0,0.0,0.0,0.0,0.0,0.0,1
229,0.49046157872031126,0.018000000000000016,0.0,0.0,0.209,0.07300000000000001,0.10900000000000001,0.273,0.009000000000000008,0.06666666666666671,0.1333333333333334,4693103.0,6639680.0,57.445259502923975,83.18847222222234,2.0698740795462527,0.8346859309651139,0.516537733209192,19.006791997111122,29.333394472,21.66829255719194,66.6338888888888,0.0,2.0,1.0,0.26744476865543354,266736.35555555555,206145.0,354146.29892771784,0.012130020588621615,0.0362719947619081,39.44366181073803,4.2069507609,29.113163464221742,0.1166666666666667,126.18875777400001,10.0,29.96578039927404,12.681111111111022,45.045015288138316,0.0,1.0,1.0,0.0,0.0,2.0,1
230,0.009153274422720736,0.0,0.0,0.0,0.167,0.0,0.25,0.08299999999999996,0.0,0.025815217391304407,0.032216183574879306,6389.0,6922.0,147.68779829545454,0.011805555555555599,571.9537739613418,0.010885199999999998,0.0006403058823528998,0.044745583333333394,0.025819020000000005,0.013391172754516,2364.8713888888888,0.0,0.0,0.0,0.07077224049400488,1702004.6666666667,467.0,3403494.3203643947,0.010885199999999998,0.001814199999999995,0.0126632519047059,0.0190153313099998,0.0989861259066482,0.010869565217391297,0.042321499999999956,7.0,107.45376851851852,0.014444444444444402,492.172410081474,0.0,1.0,2.0,0.0,0.0,3.0,1
231,0.229437003334205,0.04,0.162,0.0,0.016,0.08300000000000002,0.08000000000000002,0.013999999999999999,0.20600000000000002,0.0619872446773908,0.12907455976020982,26289101.0,26688549.0,34.21212037037037,102.51777777777801,97.05920178026972,72.1205297271157,1.597478738261815,1421.8254891394097,1953.6681989146,396.3074451880416,6434.695555555555,0.0,14.0,2.0,0.70863306194253,136537.36782978725,17587.0,160310.26694384805,40.372685279636414,49.71959011920886,816.0780969048128,1060.0176500000002,513.6776794728369,0.13862869988759832,100602.61626950958,106.0,28.286520940170934,0.1455555555556316,36.41985038779752,0.0,3.0,2.0,0.0,0.0,5.0,1
232,1.2644855399812642,0.25,0.167,0.333,0.083,0.166,0.333,0.167,0.167,0.016666666666666607,0.0,3846276.0,3413817.0,102.04575396825396,575.4180555555556,747.6677011731555,73.06277397391999,36.362825271645,24785.779048617685,1669.6476523876481,62013.76044704467,5743.043333333333,0.0,0.0,0.0,1.8967283099718975,684816.0,936168.0,556352.7741954518,1.6273029681719997,5.2095366286600004,65922.60267845484,12631.278807065755,107212.53263819308,0.0,284112.02437169827,15.0,137.11527412280708,42.880000000000535,163.80454968673928,0.0,1.0,2.0,0.0,0.0,3.0,1
236,0.38608671305802555,0.049,0.038000000000000006,0.247,0.007000000000000006,0.13499999999999995,0.10800000000000001,0.0,0.0,0.2412407898614795,0.19731800766283533,6776217.0,6776186.0,317.20727887426904,97.80652777777783,661.2270373744717,0.337617,0.05978639274691469,132.8307820588234,47.109999999999985,638.7489191188531,7133.793055555556,0.0,2.0,2.0,0.0011264393380157056,529107.6833333333,84510.5,927534.1213335667,0.558885,0.1058157716201219,148.38006906558599,263.70461040000004,246.12005910608946,0.15134099616858243,677.4124890000003,13.0,115.39780934343435,0.372500000000045,237.45166998257463,0.0,2.0,1.0,0.0,0.0,3.0,1
240,0.009777795905237297,0.04099999999999998,0.021999999999999992,0.024999999999999994,0.036000000000000004,0.016999999999999987,0.0,0.028999999999999998,0.02,0.0064502825559746004,0.0153282614821077,2943994.0,2951431.0,3890.9196111111114,3983.9355555555558,140.97575072339458,5.350167,2.7266035518333336,496.6587389593667,114.28335867810002,820.055548766779,4151.817777777778,1.0,2.0,4.0,4.40695100580886,21427.152736807602,2472.0,364234.50835479354,1.6108777792800004,0.029852172298753504,17.099139924179358,0.0,156.99332192973245,0.031107354184277302,3225.6984337562003,286.0,6.071481758268654,0.6452777777777311,102.95616840289453,0.0,0.0,1.0,0.0,0.0,2.0,1
241,0.09656103893228091,0.05200000000000002,0.074,0.10400000000000004,0.444,0.36300000000000004,0.0,0.0,0.0,0.27083333333333337,0.08552631578947367,2950829.0,2953361.0,70.81044444444444,114.80180555555555,5.503892469399901,1.792021745279989,16.86641272900363,277.2104579189728,2.6794348128999985,469.2037841339953,118.1633333333333,0.0,3.0,1.0,0.463902134335223,518357.0384615385,493518.0,318177.22424237325,5.154139670720301,8.44220457594995,110.25405385998161,0.0,304.67706562159225,0.08552631578947367,3352.285706663101,30.0,78.12229086229084,11.723888888888897,88.08392311942765,0.0,2.0,1.0,0.0,0.0,3.0,1
242,0.0844988150881174,0.118,0.04700000000000004,0.0,0.071,0.0,0.0,0.0,0.0,0.0629273504273504,0.09900284900284899,4325.0,4386.0,0.1814120370370371,0.046944444444444594,0.22545084327147058,0.0,0.0,0.0,0.0,0.0,2065.064166666667,1.0,1.0,0.0,0.295745852808411,571930.4615384615,18.5,1975374.432071767,0.0,0.00971179428571431,0.0147881376285714,0.0,0.0553321443945739,0.12393162393162388,0.8750500000000001,8.0,121.49710261437909,0.0005555555555555002,484.5620362217398,0.0,0.0,1.0,0.0,0.0,2.0,1
244,1.8101836626351933,0.0,0.0,0.391,0.15,0.154,0.009999999999999995,0.398,0.0,0.040448823207443904,0.017733990147783207,437010.0,437815.0,10.57356349206349,13.298333333333328,5.371847341055329,3.7801927800000015,0.9538682002500003,236.7656976029989,179.7280882181093,937.3649439583716,20.904722222222247,0.0,1.0,5.0,2.730343281323666,10344.68181818182,170.0,4606.593849370409,2.7032245473600085,6.829693994552848,1525.084864664482,0.0,2357.0464049232787,0.17405582922824298,289.4302568805779,8.0,0.6916646825396828,0.06638888888888408,3.9638414853491284,0.0,0.0,2.0,0.0,0.0,2.0,1
245,0.6379280797004591,0.222,0.111,0.222,0.22200000000000003,0.556,0.222,0.0,0.0,0.10000000000000003,0.0,5714082.0,5716280.0,894.8897777777778,1130.2577777777778,486.91574229444274,8.16128088,4.200286165000001,261.76465797477505,262.09206828208505,324.517338336657,3497.3347222222224,0.0,1.0,1.0,0.9568921195506886,559330.375,2693006.0,2729544.1269320473,1.297451399999999,0.15726326478166675,167.78863485626667,29.66534921000001,265.3423930793929,0.0,518.50298595105,10.0,32.49593253968254,188.31958333333327,448.00841353394696,0.0,0.0,1.0,0.0,0.0,1.0,1
246,0.5213862040135001,0.0,0.027,0.013000000000000012,0.04099999999999998,0.09,0.017,0.065,0.038,0.016245609003393897,0.012094550558981301,18496918.0,18503267.0,410.7593055555555,97.23708333333349,728.001554899497,193.4948076520928,31.251592478749778,1436.1629316412732,1799.4356700489393,526.6405787511552,4053.5719444444444,1.0,7.0,9.0,0.13679147035420947,127925.38214285714,17614.0,760218.1545843837,1996.616599007044,44.18645841978198,28.85709461628676,165.95702148000004,16.93692496247968,0.0462475560234621,674.1857359480719,13.0,32.427593867972654,3.614861111111395,198.66553764196095,0.0,0.0,7.0,0.0,0.0,7.0,1
247,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,694213.0,694231.0,0.49827380952380906,0.5062499999999979,0.4816239640837783,0.009828000000000003,0.016259250000000003,0.027337273525000108,0.0032331469500000015,0.0863450195356335,119.83305555555556,0.0,0.0,0.0,0.0,1794.857142857145,1792.0,1739.8426976519704,0.009828000000000003,0.016259250000000003,0.0,0.0,0.0,0.0,0.5807866817,10.0,1.385574074074075,0.0050000000000000044,0.04539796537748586,0.0,1.0,1.0,0.0,0.0,2.0,1
248,0.5719302143715753,0.41700000000000004,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.15000000000000002,0.11944444444444449,16243849.0,21099393.0,110.6009375000001,90.17944444444424,178.3588745782713,0.10621462668018422,0.18429633278003077,23.472157355396888,34.007741151179985,54.266907868316956,2667.7461111111115,0.0,1.0,2.0,0.47423196377415433,3263265.3333333335,3528649.0,193692.44285105634,6.164259419705084,3.3085112559262715,134.61391388293984,34.080332839899995,92.17589795133787,0.15000000000000002,175.44834643741933,2.0,182.04512906846242,183.0072222222219,54.9934632548094,0.0,1.0,1.0,0.0,0.0,2.0,1
